title,budget,vote_count,revenue
Zero Kelvin,2535000.0,5.0,0.0
Ridicule,3000000.0,30.0,2503829.0
The Crucible,25000000.0,134.0,0.0
101 Dalmatians,54000000.0,722.0,320689294.0
Die Hard 2,70000000.0,1920.0,240031094.0
Star Trek: The Motion Picture,35000000.0,541.0,139000000.0
Star Trek VI: The Undiscovered Country,27000000.0,421.0,96900000.0
Star Trek V: The Final Frontier,30000000.0,384.0,70200000.0
Star Trek II: The Wrath of Khan,12000000.0,688.0,96800000.0
Star Trek III: The Search for Spock,18000000.0,443.0,87000000.0
Star Trek IV: The Voyage Home,24000000.0,490.0,133000000.0
Batman Returns,80000000.0,1706.0,280000000.0
Young Guns,13000000.0,262.0,44726644.0
Young Guns II,20000000.0,165.0,0.0
Grease,6000000.0,1633.0,181813770.0
Grease 2,13200000.0,185.0,15171476.0
Marked for Death,12000000.0,100.0,46044400.0
Under Siege,35000000.0,405.0,156563139.0
Jaws,7000000.0,2628.0,470654000.0
Jaws 2,20000000.0,412.0,187884007.0
Jaws 3-D,20500000.0,266.0,87987055.0
Mars Attacks!,70000000.0,1544.0,101371017.0
Citizen Ruth,3000000.0,27.0,153155.0
Jerry Maguire,50000000.0,941.0,273552592.0
Raising Arizona,6000000.0,548.0,29180280.0
Marvin's Room,23000000.0,130.0,12803305.0
Beavis and Butt-Head Do America,12000000.0,169.0,0.0
Scream,14000000.0,1520.0,173046663.0
The Last of the Mohicans,40000000.0,747.0,75505856.0
The Whole Wide World,1300000.0,9.0,0.0
Evita,55000000.0,122.0,141047179.0
Hearts and Minds,500000.0,0.0,0.0
Turbulence,55000000.0,63.0,11466088.0
Metro,55000000.0,136.0,31987563.0
Dante's Peak,116000000.0,445.0,178127760.0
Prefontaine,8000000.0,21.0,589304.0
The Beautician and the Beast,16000000.0,53.0,0.0
The Pest,17000000.0,35.0,0.0
Absolute Power,50000000.0,226.0,50068310.0
Vegas Vacation,25000000.0,175.0,36400360.0
Lost Highway,15000000.0,572.0,3675201.0
Rosewood,30000000.0,31.0,13130349.0
Donnie Brasco,35000000.0,1175.0,41954997.0
City of Industry,8000000.0,14.0,0.0
Best Men,1000000.0,8.0,0.0
Kama Sutra - A Tale of Love,3000000.0,36.0,4109095.0
Private Parts,28000000.0,106.0,41230799.0
Love Jones,10000000.0,12.0,0.0
The Saint,68000000.0,310.0,118063304.0
Smilla's Sense of Snow,35000000.0,61.0,0.0
Crash,10000000.0,224.0,0.0
Liar Liar,45000000.0,1456.0,302710615.0
Selena,20000000.0,115.0,60000000.0
The Devil's Own,90000000.0,300.0,140807547.0
Cats Don't Dance,32000000.0,25.0,3566637.0
Turbo: A Power Rangers Movie,10000000.0,60.0,17979739.0
Anna Karenina,35000000.0,26.0,791830.0
Double Team,30000000.0,163.0,0.0
Anaconda,45000000.0,624.0,136885767.0
Paradise Road,16000000.0,21.0,0.0
Volcano,90000000.0,387.0,0.0
Austin Powers: International Man of Mystery,16500000.0,1033.0,67683989.0
Breakdown,36000000.0,202.0,50159144.0
Fathers' Day,85000000.0,77.0,0.0
The Fifth Element,90000000.0,3962.0,263920180.0
Love! Valour! Compassion!,2000000.0,10.0,2900000.0
The Lost World: Jurassic Park,73000000.0,2528.0,229074524.0
Con Air,75000000.0,1289.0,224012234.0
Speed 2: Cruise Control,160000000.0,439.0,164508066.0
Squeeze,500000.0,1.0,10300.0
Batman & Robin,125000000.0,1447.0,238207122.0
Hercules,85000000.0,1741.0,252712101.0
My Best Friend's Wedding,38000000.0,606.0,299288605.0
Contempt,900000.0,138.0,528428.0
Face/Off,80000000.0,1612.0,245676146.0
Men in Black,90000000.0,4521.0,589390539.0
A Simple Wish,28000000.0,46.0,8345056.0
Contact,90000000.0,1338.0,171120329.0
G.I. Jane,50000000.0,404.0,48169156.0
Conan the Barbarian,20000000.0,663.0,79114085.0
George of the Jungle,55000000.0,508.0,0.0
Cop Land,15000000.0,384.0,44862187.0
Event Horizon,60000000.0,752.0,26673242.0
Spawn,40000000.0,344.0,87840042.0
Air Bud,3000000.0,108.0,23144499.0
Picture Perfect,19000000.0,114.0,44332015.0
Conspiracy Theory,75000000.0,440.0,136982834.0
Desperate Measures,50000000.0,60.0,0.0
Steel,16000000.0,49.0,1686429.0
She's So Lovely,18000000.0,26.0,0.0
Hoodlum,30000000.0,33.0,0.0
Mimic,30000000.0,255.0,25480490.0
Air Force One,85000000.0,859.0,315156409.0
One Eight Seven,20000000.0,141.0,5716080.0
The Hunt for Red October,30000000.0,971.0,199200000.0
My Own Private Idaho,2500000.0,218.0,0.0
In & Out,35000000.0,181.0,0.0
The Peacemaker,50000000.0,263.0,0.0
L.A. Confidential,35000000.0,1340.0,126216940.0
Seven Years in Tibet,70000000.0,644.0,131457682.0
Kiss the Girls,27000000.0,353.0,60527873.0
Wishmaster,5000000.0,114.0,15719109.0
The Game,50000000.0,1556.0,109423648.0
Fire Down Below,60000000.0,91.0,16000000.0
U Turn,19000000.0,185.0,6682098.0
The Ice Storm,18000000.0,181.0,8038061.0
Chasing Amy,250000.0,441.0,12021272.0
The Full Monty,3500000.0,372.0,257850122.0
I Know What You Did Last Summer,17000000.0,698.0,125586134.0
The Devil's Advocate,57000000.0,1414.0,152944660.0
RocketMan,16000000.0,36.0,0.0
Playing God,12000000.0,26.0,4000000.0
The House of Yes,1500000.0,30.0,626057.0
Gattaca,36000000.0,1846.0,12532777.0
A Life Less Ordinary,12000000.0,130.0,0.0
Switchback,37000000.0,52.0,6482195.0
Stripes,10000000.0,253.0,85300000.0
Bean,18000000.0,602.0,251212670.0
Mad City,50000000.0,81.0,10541523.0
One Night Stand,24000000.0,24.0,2642983.0
The Rainmaker,40000000.0,239.0,45916769.0
Boogie Nights,15000000.0,812.0,43101594.0
Witness,12000000.0,390.0,68706993.0
Starship Troopers,105000000.0,1584.0,121214377.0
The Joy Luck Club,11000000.0,34.0,32861136.0
Sliding Doors,6000000.0,363.0,58000000.0
Mortal Kombat: Annihilation,30000000.0,225.0,51376861.0
The Truman Show,60000000.0,4702.0,264118201.0
Red Corner,48000000.0,79.0,0.0
The Jackal,60000000.0,536.0,159330280.0
Anastasia,53000000.0,1481.0,139804348.0
The Man Who Knew Too Little,20000000.0,126.0,13801755.0
Alien: Resurrection,70000000.0,1388.0,162000000.0
Alien Escape,1000000.0,2.0,0.0
Amistad,36000000.0,324.0,74000000.0
The Apostle,5000000.0,39.0,0.0
Deconstructing Harry,20000000.0,188.0,10686841.0
Flubber,80000000.0,707.0,177977226.0
For Richer or Poorer,35000000.0,43.0,31611225.0
Good Will Hunting,10000000.0,2880.0,225933435.0
Home Alone 3,32000000.0,632.0,79082515.0
Midnight in the Garden of Good and Evil,35000000.0,161.0,25105255.0
MouseHunt,38000000.0,297.0,122417389.0
Scream 2,24000000.0,856.0,172363301.0
The Sweet Hereafter,5000000.0,108.0,3263585.0
Titanic,200000000.0,7770.0,1845034188.0
Tomorrow Never Dies,110000000.0,941.0,333011068.0
The Postman,80000000.0,306.0,17626234.0
The Horse Whisperer,60000000.0,296.0,186883563.0
Jackie Brown,12000000.0,1580.0,39673162.0
Kundun,28000000.0,92.0,5684789.0
Mr. Magoo,30000000.0,75.0,0.0
The Big Lebowski,15000000.0,3001.0,46189568.0
Great Expectations,25000000.0,131.0,55494066.0
Firestorm,19000000.0,17.0,0.0
Wag the Dog,15000000.0,273.0,64256513.0
Dark City,27000000.0,838.0,27200316.0
Hard Rain,70000000.0,181.0,19870567.0
Half Baked,8000000.0,179.0,17460020.0
Shooting Fish,3000000.0,23.0,302204.0
Spice World,25000000.0,124.0,100000000.0
Deep Rising,45000000.0,155.0,11203026.0
The Replacement Killers,30000000.0,128.0,19204929.0
The Night Flier,1000000.0,60.0,91549.0
Blues Brothers 2000,28000000.0,166.0,14051384.0
The Wedding Singer,18000000.0,603.0,123306987.0
Sphere,75000000.0,483.0,13100000.0
As Good as It Gets,50000000.0,946.0,314178011.0
King of New York,1000000.0,130.0,2554476.0
U.S. Marshals,60000000.0,383.0,102367405.0
The Newton Boys,27000000.0,44.0,76000000.0
Wild Things,20000000.0,454.0,67200000.0
Primary Colors,65000000.0,97.0,0.0
Wide Awake,6000000.0,12.0,0.0
Two Girls and a Guy,1000000.0,25.0,2057193.0
The Proposition,147773.0,5.0,0.0
The Object of My Affection,15000000.0,75.0,46905889.0
Meet the Deedles,24000000.0,19.0,4562146.0
Lost in Space,80000000.0,395.0,136159423.0
Mercury Rising,60000000.0,374.0,0.0
The Spanish Prisoner,10000000.0,74.0,13835130.0
City of Angels,55000000.0,537.0,198685114.0
The Last Days of Disco,8000000.0,50.0,0.0
He Got Game,25000000.0,140.0,21567853.0
Zero Effect,5000000.0,56.0,1980338.0
Nil by Mouth,9000000.0,35.0,0.0
The Borrowers,29000000.0,136.0,0.0
Leather Jacket Love Story,67000.0,2.0,0.0
"An Alan Smithee Film: Burn, Hollywood, Burn",10000000.0,9.0,45779.0
Mr. Nice Guy,12716953.0,129.0,18814720.0
Character,4500000.0,25.0,0.0
Species II,35000000.0,161.0,19165560.0
The Big Hit,13000000.0,112.0,27007143.0
Deep Impact,75000000.0,870.0,140464664.0
Woo,13000000.0,10.0,8026971.0
Lawn Dogs,7000000.0,32.0,0.0
Quest for Camelot,40000000.0,193.0,38172500.0
Godzilla,130000000.0,1075.0,379014294.0
Bulworth,30000000.0,66.0,29202884.0
Fear and Loathing in Las Vegas,18500000.0,1321.0,10680275.0
The Opposite of Sex,5000000.0,56.0,5879254.0
A Perfect Murder,60000000.0,320.0,128038368.0
Six Days Seven Nights,70000000.0,343.0,164000000.0
Can't Hardly Wait,10000000.0,122.0,25605015.0
Children of Heaven,180000.0,113.0,900000.0
Mulan,90000000.0,2089.0,304320254.0
The X Files,66000000.0,494.0,189198313.0
Doctor Dolittle,71000000.0,705.0,294456605.0
Out of Sight,48000000.0,338.0,77745568.0
Buffalo '66,1500000.0,172.0,2375097.0
Armageddon,140000000.0,2540.0,553799566.0
Lethal Weapon 4,140000000.0,782.0,285444603.0
Small Soldiers,40000000.0,522.0,54682547.0
Pi,60000.0,600.0,3221152.0
There's Something About Mary,23000000.0,1616.0,369884651.0
Plan 9 from Outer Space,60000.0,137.0,0.0
Wings,2000000.0,59.0,0.0
The Broadway Melody,379000.0,20.0,4358000.0
All Quiet on the Western Front,1250000.0,166.0,0.0
Grand Hotel,700000.0,67.0,2594000.0
Cavalcade,1180280.0,17.0,7630000.0
Mutiny on the Bounty,1950000.0,72.0,4460000.0
You Can't Take It With You,1644736.0,79.0,7433101.0
How Green Was My Valley,1250000.0,76.0,6000000.0
Mrs. Miniver,1344000.0,47.0,13500000.0
The Lost Weekend,1250000.0,115.0,11000000.0
The Best Years of Our Lives,2100000.0,148.0,23650000.0
Gentleman's Agreement,2000000.0,48.0,7800000.0
Hamlet,750000.0,48.0,0.0
The Greatest Show on Earth,4000000.0,51.0,36000000.0
From Here to Eternity,1650000.0,137.0,30500000.0
On the Waterfront,910000.0,368.0,9600000.0
Marty,343000.0,75.0,3000000.0
West Side Story,6000000.0,399.0,43656822.0
Tom Jones,1000000.0,40.0,37600000.0
A Man for All Seasons,3900000.0,90.0,28350000.0
In the Heat of the Night,2000000.0,207.0,27379978.0
Oliver!,10000000.0,106.0,37402877.0
Midnight Cowboy,3600000.0,307.0,44785053.0
The French Connection,1800000.0,435.0,41158757.0
Rocky,1000000.0,1843.0,117235147.0
Kramer vs. Kramer,8000000.0,483.0,106260000.0
Ordinary People,6000000.0,147.0,0.0
Chariots of Fire,5500000.0,213.0,58972904.0
Terms of Endearment,8000000.0,178.0,0.0
Out of Africa,31000000.0,290.0,128499205.0
The Last Emperor,23000000.0,362.0,43984230.0
Rain Man,25000000.0,1762.0,412800000.0
Driving Miss Daisy,7500000.0,358.0,145793296.0
Take the Money and Run,1500000.0,177.0,0.0
Klute,2500000.0,88.0,0.0
Repo Man,1500000.0,146.0,2300000.0
Metropolitan,225000.0,39.0,0.0
Labyrinth,25000000.0,618.0,12729917.0
The Breakfast Club,1000000.0,2189.0,51525171.0
A Nightmare on Elm Street Part 2: Freddy's Revenge,3000000.0,367.0,29999213.0
A Nightmare on Elm Street 3: Dream Warriors,5000000.0,363.0,44793222.0
A Nightmare on Elm Street 4: The Dream Master,7000000.0,287.0,72500000.0
A Nightmare on Elm Street 5: The Dream Child,8000000.0,251.0,22168359.0
Freddy's Dead: The Final Nightmare,11000000.0,280.0,34872033.0
Friday the 13th,550000.0,622.0,59754601.0
Friday the 13th Part 2,1250000.0,321.0,21722776.0
Friday the 13th Part III,4000000.0,257.0,36690067.0
Friday the 13th: The Final Chapter,2600000.0,241.0,32980880.0
Friday the 13th: A New Beginning,2200000.0,200.0,21930418.0
Friday the 13th Part VI: Jason Lives,3000000.0,219.0,19472057.0
Friday the 13th Part VII: The New Blood,2800000.0,196.0,19170001.0
Friday the 13th Part VIII: Jason Takes Manhattan,5000000.0,194.0,14000000.0
Halloween,300000.0,1066.0,70000000.0
Halloween II,2500000.0,370.0,25533818.0
Halloween III: Season of the Witch,2500000.0,232.0,14400000.0
Halloween 4: The Return of Michael Myers,5000000.0,212.0,17768757.0
Halloween 5: The Revenge of Michael Myers,5000000.0,187.0,11642254.0
Prom Night,1000000.0,85.0,14796236.0
Child's Play,9000000.0,605.0,44196684.0
Child's Play 2,13000000.0,323.0,35763605.0
Child's Play 3,13000000.0,274.0,20560255.0
Poltergeist,10700000.0,811.0,122200000.0
Poltergeist II: The Other Side,19000000.0,172.0,40996665.0
Poltergeist III,10500000.0,127.0,14144000.0
The Exorcist,8000000.0,2046.0,441306145.0
Exorcist II: The Heretic,14000000.0,137.0,30749142.0
Lethal Weapon,15000000.0,1367.0,120207127.0
Lethal Weapon 2,25000000.0,1066.0,227853986.0
Lethal Weapon 3,35000000.0,824.0,321731527.0
Gremlins,11000000.0,1629.0,153083102.0
Gremlins 2: The New Batch,50000000.0,664.0,41482207.0
The Goonies,19000000.0,1563.0,61503218.0
The Mask of Zorro,95000000.0,1211.0,250288523.0
Metropolis,92620000.0,666.0,650422.0
Back to the Future Part II,40000000.0,3926.0,332000000.0
Back to the Future Part III,40000000.0,2978.0,244527583.0
The Poseidon Adventure,5000000.0,274.0,84563118.0
Bambi,858000.0,1450.0,267447150.0
Seven Samurai,2000000.0,892.0,271841.0
Dangerous Liaisons,14000000.0,267.0,34670720.0
Dune,40000000.0,576.0,30925690.0
The Last Temptation of Christ,7000000.0,206.0,8373585.0
The Godfather: Part III,54000000.0,1589.0,136766062.0
The Rapture,1227401.0,15.0,1277401.0
Lolita,62000000.0,288.0,1060056.0
Disturbing Behavior,15000000.0,104.0,17507368.0
Jane Austen's Mafia!,10000000.0,52.0,19000000.0
Saving Private Ryan,70000000.0,5148.0,481840909.0
The Black Cauldron,25000000.0,228.0,21288692.0
The Black Hole,20000000.0,132.0,35841901.0
Blank Check,13000000.0,87.0,0.0
Cheetah,5000000.0,10.0,8153677.0
The Great Mouse Detective,14000000.0,334.0,38625550.0
Hocus Pocus,28000000.0,491.0,39514713.0
Honey I Blew Up the Kid,40000000.0,272.0,58662452.0
"Honey, I Shrunk the Kids",32000000.0,756.0,222724172.0
The Negotiator,50000000.0,593.0,44547681.0
Roger & Me,160000.0,92.0,6706368.0
The Purple Rose of Cairo,15000000.0,206.0,10631333.0
Doctor Zhivago,11000000.0,252.0,111858363.0
The 'Burbs,18000000.0,312.0,36602000.0
Mephisto,144.0,33.0,0.0
Blue Velvet,6000000.0,758.0,8551228.0
The Jungle Book,4000000.0,1791.0,205843612.0
The Little Mermaid,40000000.0,1921.0,222300000.0
The Mighty Ducks,10000000.0,203.0,50752337.0
Newsies,15000000.0,66.0,0.0
One Hundred and One Dalmatians,4000000.0,1643.0,215880014.0
Peter Pan,4000000.0,1380.0,87404651.0
Popeye,20000000.0,157.0,0.0
The Rescuers Down Under,37931000.0,303.0,47431461.0
The Rescuers,1200000.0,609.0,71215869.0
Return to Oz,25000000.0,122.0,11137801.0
The Rocketeer,42000000.0,265.0,62000000.0
Sleeping Beauty,6000000.0,1332.0,51000000.0
Something Wicked This Way Comes,19000000.0,38.0,5656087.0
Splash,8000000.0,328.0,69821334.0
Steamboat Willie,4986.0,76.0,0.0
Tall Tale,32000000.0,15.0,0.0
Tron,17000000.0,717.0,33000000.0
Halloween: H20,17000000.0,306.0,55041738.0
The Man with Two Brains,10100000.0,131.0,0.0
Graveyard Shift,10500000.0,52.0,11582891.0
The Outsiders,10000000.0,293.0,33697647.0
Indiana Jones and the Temple of Doom,28000000.0,2841.0,333000000.0
The Lord of the Rings,4000000.0,187.0,30471420.0
The Dead Zone,10000000.0,320.0,20766616.0
Maximum Overdrive,10000000.0,170.0,7433663.0
Cujo,5000000.0,194.0,21200000.0
Children of the Corn,800000.0,243.0,14000000.0
All Dogs Go to Heaven,13800000.0,244.0,27100027.0
The Addams Family,30000000.0,871.0,191502426.0
Ever After: A Cinderella Story,26000000.0,408.0,65705772.0
Snake Eyes,73000000.0,331.0,103891409.0
"First Love, Last Rites",300000.0,1.0,40542.0
Atlantic City,7200000.0,58.0,12729678.0
Who's Afraid of Virginia Woolf?,7500000.0,199.0,33736689.0
Doctor Dolittle,18000000.0,42.0,9000000.0
Watership Down,1000000.0,159.0,3713768.0
The Secret of NIMH,7000000.0,186.0,14665733.0
The Dark Crystal,15000000.0,233.0,40577001.0
An American Tail,9000000.0,344.0,84542002.0
Legend,25000000.0,282.0,15502112.0
Sixteen Candles,6500000.0,455.0,23686027.0
The Clan of the Cave Bear,15000000.0,28.0,0.0
House,3000000.0,144.0,0.0
The Gods Must Be Crazy,5000000.0,251.0,60000000.0
The Avengers,60000000.0,205.0,48585416.0
How Stella Got Her Groove Back,20000000.0,24.0,37672350.0
Slums of Beverly Hills,5000000.0,45.0,0.0
Henry: Portrait of a Serial Killer,111000.0,142.0,0.0
Rosemary's Baby,3200000.0,892.0,33395426.0
The NeverEnding Story,27000000.0,1031.0,20158808.0
The Neverending Story II: The Next Chapter,32000000.0,193.0,16283667.0
Attack of the Killer Tomatoes!,90000.0,74.0,0.0
Your Friends & Neighbors,5000000.0,17.0,4710749.0
Blade,45000000.0,1950.0,131183530.0
Beetlejuice,15000000.0,1475.0,73326666.0
Rope,1500000.0,539.0,2200000.0
Family Plot,2000000.0,86.0,7900000.0
Frenzy,3500000.0,162.0,12600000.0
Topaz,4000000.0,78.0,6000000.0
Torn Curtain,3000000.0,120.0,13000000.0
Marnie,2135161.0,233.0,7000000.0
The Wrong Man,1200000.0,105.0,2000000.0
The Man Who Knew Too Much,2500000.0,276.0,10250000.0
The Trouble with Harry,1200000.0,152.0,7000000.0
Strangers on a Train,1200000.0,379.0,7000000.0
54,13000000.0,138.0,16757163.0
I Married a Strange Person!,250.0,12.0,203.0
Willow,35000000.0,484.0,57269863.0
The Untouchables,25000000.0,1424.0,76270454.0
Knock Off,33000000.0,65.0,0.0
The Paradine Case,4258000.0,42.0,0.0
Lifeboat,1590000.0,112.0,0.0
Suspicion,1103000.0,140.0,4500000.0
The Lodger: A Story of the London Fog,12000.0,49.0,0.0
Rounders,12000000.0,451.0,22921898.0
Cube,250000.0,1101.0,501818.0
Simon Birch,20000000.0,52.0,18253415.0
Without Limits,25000000.0,20.0,777423.0
Broadcast News,20000000.0,101.0,51249404.0
Working Girl,28000000.0,242.0,103173635.0
Married to the Mob,10000000.0,67.0,21486757.0
Hero,42000000.0,100.0,0.0
Parasite,800000.0,8.0,7000000.0
We're No Angels,20000000.0,106.0,0.0
Nothing but Trouble,40000000.0,88.0,8479793.0
Mortal Thoughts,8000000.0,43.0,0.0
A Few Good Men,40000000.0,899.0,243240178.0
Indecent Proposal,38000000.0,300.0,266614059.0
Rush Hour,33000000.0,1254.0,244386864.0
Six-String Samurai,2000000.0,36.0,124494.0
Ronin,55000000.0,670.0,41610884.0
Urban Legend,14000000.0,293.0,72527595.0
The Sheltering Sky,25000000.0,51.0,2075084.0
Them!,23000000.0,111.0,0.0
The Thing,15000000.0,1629.0,19629760.0
The Player,8000000.0,169.0,21706101.0
Stardust Memories,10000000.0,96.0,10389003.0
Edward Scissorhands,20000000.0,3731.0,53000000.0
Overnight Delivery,12000000.0,24.0,0.0
Antz,60000000.0,1320.0,171757863.0
A Night at the Roxbury,17000000.0,202.0,30331165.0
What Dreams May Come,85000000.0,596.0,71485043.0
Strangeland,1100000.0,36.0,631221.0
The Producers,947000.0,177.0,0.0
History of the World: Part I,11000000.0,205.0,31672907.0
My Cousin Vinny,11000000.0,393.0,64088552.0
Nashville,2200000.0,79.0,0.0
Slam,1.0,7.0,0.0
Holy Man,60000000.0,113.0,0.0
2010,28000000.0,290.0,40400657.0
The Elephant Man,5000000.0,740.0,26010864.0
Bride of Chucky,25000000.0,366.0,50671850.0
Practical Magic,75000000.0,348.0,46683377.0
Happiness,3000000.0,197.0,2807390.0
Apt Pupil,14000000.0,168.0,0.0
Soldier,75000000.0,226.0,14567883.0
Life Is Beautiful,20000000.0,3643.0,229400000.0
Orgazmo,1000000.0,116.0,0.0
Tales from the Darkside: The Movie,3500000.0,92.0,16324573.0
Vampires,20000000.0,262.0,0.0
American History X,20000000.0,3120.0,23875127.0
Living Out Loud,12000000.0,12.0,12902790.0
Gods and Monsters,10000000.0,82.0,6451628.0
The Siege,70000000.0,361.0,116672912.0
The Waterboy,23000000.0,521.0,185991646.0
Elizabeth,30000000.0,346.0,82150642.0
I Still Know What You Did Last Summer,65000000.0,381.0,40002112.0
I'll Be Home for Christmas,30000000.0,65.0,0.0
Meet Joe Black,90000000.0,1174.0,142940100.0
Runaway Train,9000000.0,129.0,7936012.0
Sid & Nancy,4000000.0,106.0,2826523.0
Enemy of the State,90000000.0,1266.0,250649836.0
The Rugrats Movie,30000000.0,149.0,100491683.0
A Bug's Life,120000000.0,2379.0,363258859.0
Central Station,2900000.0,132.0,5596708.0
Savior,10000000.0,29.0,0.0
The Celebration,1300000.0,213.0,0.0
Pink Flamingos,12000.0,111.0,6000000.0
Godzilla,1000000.0,194.0,0.0
Godzilla 1985,2000000.0,34.0,4100000.0
King Kong,672000.0,346.0,10000000.0
King Kong,23000000.0,179.0,90614445.0
King Kong Lives,10000000.0,29.0,4711220.0
Desperately Seeking Susan,5000000.0,99.0,27400000.0
Fletch,8000000.0,210.0,59612888.0
Fletch Lives,8045760.0,98.0,35150960.0
Red Sonja,17900000.0,211.0,6948633.0
The Money Pit,10000000.0,288.0,54999651.0
A View to a Kill,30000000.0,515.0,152427960.0
Lifeforce,25000000.0,136.0,0.0
Police Academy,4500000.0,614.0,146198896.0
Babe: Pig in the City,90000000.0,312.0,69131860.0
Home Fries,15000000.0,32.0,10443316.0
Ringmaster,3500000.0,13.0,9247881.0
Very Bad Things,30000000.0,182.0,9898412.0
Psycho,60000000.0,233.0,37141130.0
Jack Frost,27000000.0,254.0,0.0
Star Trek: Insurrection,70000000.0,402.0,118000000.0
The Prince of Egypt,70000000.0,847.0,218613188.0
Rushmore,9000000.0,688.0,17096053.0
Shakespeare in Love,25000000.0,831.0,289317794.0
Santa Claus: The Movie,50000000.0,58.0,23717291.0
Rambo: First Blood Part II,44000000.0,884.0,300400432.0
First Blood,15000000.0,1523.0,125212904.0
